Timestamp,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
1700108841.836510,4429.102539,4420.769043,4194.102539,4248.205078,4389.487305
1700108841.844320,4418.077148,4424.230957,4188.077148,4240.897461,4379.743652
1700108841.852130,4411.922852,4432.436035,4177.948730,4234.487305,4374.102539
1700108841.859940,4406.410156,4438.461426,4180.769043,4253.333496,4372.436035
1700108841.867750,4399.871582,4437.948730,4165.769043,4269.230957,4377.179688
1700108841.875560,4401.794922,4436.922852,4141.538574,4257.563965,4384.230957
1700108841.883370,4402.820313,4442.179688,4138.589844,4248.589844,4380.641113
1700108841.891180,4404.487305,4449.230957,4148.974121,4256.025879,4375.256348
1700108841.898990,4414.743652,4447.820313,4155.256348,4261.922852,4375.769043
1700108841.906800,4412.563965,4440.000000,4152.307617,4264.358887,4371.282227
1700108841.914610,4397.051270,4434.743652,4154.230957,4264.615234,4370.128418
1700108841.922420,4397.820313,4430.641113,4174.743652,4262.307617,4377.948730
1700108841.930230,4412.820313,4428.205078,4187.179688,4268.333496,4378.589844
1700108841.938040,4424.230957,4433.333496,4180.128418,4275.256348,4381.794922
1700108841.945850,4427.692383,4434.743652,4183.974121,4271.794922,4396.410156
1700108841.953660,4419.743652,4428.846191,4187.051270,4272.692383,4397.051270
1700108841.961470,4409.615234,4434.102539,4169.102539,4277.820313,4383.077148
1700108841.969280,4404.230957,4437.820313,4161.538574,4264.487305,4373.077148
1700108841.977090,4390.512695,4419.487305,4159.615234,4240.256348,4360.897461
1700108841.984900,4379.871582,4420.256348,4135.512695,4232.051270,4352.436035
1700108841.992710,4393.717773,4455.641113,4126.153809,4244.358887,4363.077148
1700108842.000520,4414.358887,4468.461426,4144.871582,4265.897461,4379.487305
1700108842.008330,4422.179688,4455.000000,4154.230957,4280.512695,4391.794922
1700108842.016140,4418.974121,4455.641113,4165.769043,4275.384766,4395.256348
1700108842.023950,4407.820313,4447.179688,4183.589844,4261.282227,4379.871582
1700108842.031760,4404.230957,4425.769043,4174.871582,4260.128418,4367.307617
1700108842.039570,4412.948730,4436.922852,4170.000000,4271.025879,4377.051270
1700108842.047380,4411.410156,4456.025879,4190.128418,4277.436035,4384.487305
1700108842.055190,4401.282227,4446.922852,4183.717773,4272.179688,4377.307617
1700108842.063000,4404.743652,4444.487305,4162.051270,4259.102539,4370.128418
1700108842.070810,4409.102539,4453.461426,4172.692383,4251.153809,4366.794922
1700108842.078620,4398.461426,4449.487305,4182.820313,4260.000000,4367.820313
1700108842.086430,4388.589844,4448.974121,4175.769043,4271.794922,4367.820313
1700108842.094240,4390.641113,4448.974121,4178.846191,4267.436035,4363.333496
1700108842.102050,4399.871582,4441.538574,4173.333496,4262.436035,4371.153809
1700108842.109860,4418.974121,4461.282227,4152.692383,4269.230957,4385.000000
1700108842.117670,4443.589844,4489.487305,4145.128418,4265.769043,4382.692383
1700108842.125480,4449.615234,4475.641113,4146.153809,4252.948730,4386.538574
1700108842.133290,4434.615234,4454.487305,4157.692383,4256.794922,4402.692383
1700108842.141100,4425.512695,4455.641113,4182.948730,4265.769043,4395.897461
1700108842.148910,4426.282227,4441.922852,4185.769043,4258.589844,4379.358887
1700108842.156720,4421.922852,4424.615234,4180.128418,4253.974121,4382.948730
1700108842.164530,4420.512695,4437.307617,4195.897461,4263.717773,4383.846191
1700108842.172340,4421.282227,4450.128418,4187.436035,4266.410156,4374.743652
1700108842.180150,4408.333496,4450.256348,4157.436035,4256.538574,4371.538574
1700108842.187960,4396.410156,4457.563965,4166.282227,4252.563965,4364.743652
1700108842.195770,4399.358887,4460.384766,4182.820313,4257.051270,4358.333496
1700108842.203580,4401.282227,4454.871582,4173.974121,4257.563965,4363.717773
1700108842.211390,4400.256348,4453.589844,4171.666504,4253.205078,4364.358887
1700108842.219200,4399.102539,4450.256348,4162.051270,4251.282227,4358.846191
1700108842.227010,4391.282227,4457.948730,4144.102539,4253.589844,4356.922852
1700108842.234820,4392.820313,4480.512695,4161.922852,4260.641113,4353.589844
1700108842.242630,4407.179688,4473.205078,4179.230957,4269.743652,4360.000000
1700108842.250440,4407.051270,4442.051270,4169.487305,4268.974121,4373.717773
1700108842.258250,4395.128418,4435.769043,4183.717773,4256.025879,4364.358887
1700108842.266060,4391.282227,4438.846191,4195.897461,4249.487305,4348.333496
1700108842.273870,4392.179688,4434.615234,4171.410156,4258.461426,4354.615234
1700108842.281680,4399.358887,4446.153809,4168.205078,4269.743652,4360.512695
1700108842.289490,4407.179688,4455.000000,4175.897461,4271.794922,4357.436035
1700108842.297300,4399.743652,4446.794922,4147.436035,4266.922852,4363.589844
1700108842.305110,4394.102539,4447.436035,4141.666504,4265.256348,4366.410156
1700108842.312920,4403.717773,4451.025879,4171.666504,4270.512695,4358.589844
1700108842.320730,4407.436035,4450.384766,4169.230957,4274.871582,4359.358887
1700108842.328540,4402.692383,4460.897461,4156.153809,4274.615234,4364.871582
1700108842.336350,4398.846191,4460.128418,4172.179688,4272.436035,4360.000000
1700108842.344160,4393.717773,4442.436035,4182.051270,4266.794922,4353.974121
1700108842.351970,4400.897461,4443.589844,4180.000000,4262.563965,4357.179688
1700108842.359780,4418.333496,4447.436035,4185.641113,4262.563965,4359.487305
1700108842.367590,4417.692383,4429.358887,4185.256348,4257.948730,4354.487305
1700108842.375400,4409.871582,4425.256348,4180.897461,4253.077148,4353.589844
1700108842.383210,4415.128418,4443.205078,4178.333496,4254.743652,4354.102539
1700108842.391020,4407.436035,4446.794922,4161.025879,4250.384766,4341.025879
1700108842.398830,4385.512695,4431.794922,4141.153809,4242.820313,4330.641113
1700108842.406640,4381.794922,4420.641113,4134.230957,4244.358887,4339.871582
1700108842.414450,4386.025879,4430.128418,4127.563965,4243.974121,4345.000000
1700108842.422260,4380.512695,4447.563965,4134.358887,4243.846191,4337.948730
1700108842.430070,4379.615234,4440.256348,4158.974121,4255.384766,4336.538574
1700108842.437880,4380.769043,4427.051270,4157.307617,4257.692383,4332.820313
1700108842.445690,4378.846191,4443.589844,4137.692383,4246.282227,4328.077148
1700108842.453500,4387.820313,4453.077148,4154.743652,4247.051270,4342.563965
1700108842.461310,4392.692383,4433.974121,4179.743652,4254.358887,4353.717773
1700108842.469120,4382.563965,4433.077148,4169.102539,4256.153809,4339.871582
1700108842.476930,4384.102539,4443.461426,4158.974121,4258.846191,4333.205078
1700108842.484740,4389.230957,4425.512695,4160.384766,4250.897461,4340.641113
1700108842.492550,4376.025879,4415.384766,4149.487305,4235.384766,4333.077148
1700108842.500360,4371.922852,4433.077148,4155.641113,4240.769043,4323.974121
1700108842.508170,4386.282227,4432.307617,4174.102539,4258.974121,4341.666504
1700108842.515980,4395.512695,4420.512695,4154.230957,4269.230957,4368.461426
1700108842.523790,4403.846191,4435.641113,4129.102539,4275.128418,4375.384766
1700108842.531600,4400.384766,4449.230957,4134.615234,4269.871582,4365.384766
1700108842.539410,4374.358887,4441.410156,4126.025879,4257.051270,4355.256348
1700108842.547220,4369.487305,4443.717773,4111.025879,4258.461426,4350.128418
1700108842.555030,4385.384766,4455.384766,4131.153809,4263.205078,4345.384766
1700108842.562840,4376.794922,4448.974121,4150.512695,4257.051270,4345.769043
1700108842.570650,4371.410156,4436.666504,4150.128418,4253.974121,4354.487305
1700108842.578460,4388.333496,4437.948730,4160.256348,4254.358887,4355.512695
1700108842.586270,4383.461426,4439.743652,4172.692383,4256.410156,4349.230957
1700108842.594080,4371.922852,4427.692383,4173.974121,4269.230957,4355.128418
1700108842.601890,4384.871582,4416.922852,4171.666504,4274.358887,4359.230957
1700108842.609700,4385.897461,4423.333496,4165.000000,4262.820313,4345.384766
1700108842.617510,4368.974121,4431.153809,4164.487305,4263.717773,4339.743652
1700108842.625320,4361.153809,4427.948730,4166.282227,4273.846191,4345.128418
1700108842.633130,4352.948730,4429.102539,4146.538574,4268.205078,4335.000000
1700108842.640940,4351.025879,4435.897461,4128.717773,4261.410156,4325.769043
1700108842.648750,4365.641113,4436.410156,4130.769043,4265.512695,4336.666504
1700108842.656560,4366.794922,4439.487305,4125.128418,4266.794922,4343.717773
1700108842.664370,4356.794922,4443.205078,4122.051270,4266.922852,4340.128418
1700108842.672180,4362.948730,4437.179688,4129.871582,4269.871582,4340.384766
1700108842.679990,4370.256348,4440.128418,4120.128418,4266.282227,4343.589844
1700108842.687800,4367.820313,4452.179688,4117.179688,4260.000000,4348.461426
1700108842.695610,4367.179688,4448.974121,4140.769043,4257.948730,4348.589844
1700108842.703420,4364.102539,4446.282227,4146.410156,4257.948730,4336.666504
1700108842.711230,4361.922852,4455.641113,4143.461426,4261.538574,4336.538574
1700108842.719040,4369.358887,4443.589844,4158.589844,4261.025879,4354.487305
1700108842.726850,4371.922852,4417.307617,4151.025879,4247.563965,4355.128418
1700108842.734660,4365.256348,4419.743652,4132.948730,4239.615234,4337.179688
1700108842.742470,4363.846191,4439.615234,4150.256348,4248.717773,4329.743652
1700108842.750280,4364.230957,4440.128418,4157.948730,4253.461426,4330.512695
1700108842.758090,4356.922852,4427.179688,4130.256348,4245.000000,4326.538574
1700108842.765900,4349.358887,4425.897461,4117.436035,4241.538574,4325.256348
1700108842.773710,4351.153809,4438.974121,4122.820313,4250.256348,4333.333496
1700108842.781520,4360.897461,4445.512695,4122.307617,4260.128418,4345.128418
1700108842.789330,4370.256348,4439.230957,4124.487305,4265.000000,4352.307617
1700108842.797140,4374.358887,4442.307617,4128.589844,4272.051270,4355.384766
1700108842.804950,4374.743652,4456.410156,4135.769043,4281.025879,4358.333496
1700108842.812760,4374.487305,4455.128418,4150.897461,4276.153809,4358.974121
1700108842.820570,4378.461426,4441.282227,4159.358887,4263.333496,4360.897461
1700108842.828380,4385.128418,4439.358887,4163.717773,4268.589844,4363.589844
1700108842.836190,4383.717773,4446.025879,4173.205078,4281.922852,4351.794922
1700108842.844000,4371.025879,4443.589844,4176.153809,4277.692383,4336.025879
1700108842.851810,4358.461426,4431.410156,4177.179688,4266.410156,4338.077148
1700108842.859620,4353.205078,4420.000000,4172.563965,4259.487305,4337.051270
1700108842.867430,4349.871582,4418.974121,4146.410156,4254.487305,4321.538574
1700108842.875240,4339.102539,4429.230957,4132.948730,4265.128418,4316.282227
1700108842.883050,4316.666504,4439.615234,4144.871582,4286.794922,4309.358887
1700108842.890860,4288.974121,4437.948730,4132.692383,4286.794922,4281.025879
1700108842.898670,4271.025879,4428.589844,4107.948730,4272.051270,4264.358887
1700108842.906480,4269.871582,4427.563965,4114.230957,4271.666504,4271.922852
1700108842.914290,4269.871582,4432.692383,4127.307617,4274.487305,4271.538574
1700108842.922100,4258.717773,4431.666504,4129.230957,4266.025879,4265.512695
1700108842.929910,4249.358887,4435.128418,4135.128418,4264.743652,4274.102539
1700108842.937720,4251.410156,4447.436035,4141.153809,4276.025879,4281.153809
1700108842.945530,4256.538574,4444.871582,4147.179688,4277.051270,4275.897461
1700108842.953340,4259.615234,4431.538574,4148.717773,4264.487305,4271.282227
1700108842.961150,4255.384766,4436.153809,4141.794922,4262.563965,4268.077148
1700108842.968960,4246.538574,4448.205078,4155.512695,4274.743652,4262.820313
1700108842.976770,4252.051270,4447.051270,4173.846191,4280.000000,4261.153809
1700108842.984580,4260.384766,4443.205078,4151.794922,4272.692383,4259.487305
1700108842.992390,4247.820313,4443.077148,4132.179688,4263.589844,4256.538574
1700108843.000200,4246.922852,4444.487305,4142.820313,4262.179688,4264.743652
1700108843.008010,4272.948730,4452.179688,4134.358887,4271.666504,4277.692383
1700108843.015820,4274.487305,4454.487305,4124.102539,4275.128418,4275.000000
1700108843.023630,4249.871582,4442.179688,4146.153809,4263.717773,4266.666504
1700108843.031440,4249.230957,4433.974121,4157.179688,4263.077148,4273.974121
1700108843.039250,4262.179688,4441.538574,4154.487305,4275.512695,4284.743652
1700108843.047060,4264.358887,4453.333496,4165.384766,4271.666504,4280.384766
1700108843.054870,4272.692383,4458.846191,4166.025879,4265.256348,4273.589844
1700108843.062680,4283.077148,4453.846191,4161.922852,4276.025879,4278.205078
1700108843.070490,4278.717773,4442.820313,4169.871582,4274.358887,4283.589844
1700108843.078300,4273.077148,4435.256348,4161.025879,4257.563965,4283.717773
1700108843.086110,4271.794922,4431.794922,4147.051270,4259.358887,4286.282227
1700108843.093920,4270.128418,4436.153809,4152.179688,4271.410156,4289.615234
1700108843.101730,4280.384766,4451.153809,4147.436035,4273.717773,4291.538574
1700108843.109540,4294.743652,4462.948730,4135.000000,4273.846191,4297.179688
1700108843.117350,4289.743652,4468.461426,4132.692383,4270.128418,4296.794922
1700108843.125160,4280.512695,4476.410156,4123.333496,4262.563965,4283.717773
